customer,billing,date
Nypxs,85.84,2018-12-07
ZpqJN,11.83,2018-12-07
40L3J,15.950000000000001,2018-12-07
cfJpa,4.13,2018-12-07
8QYua,70.30000000000001,2018-12-07
oWnPd,40.019999999999996,2018-12-07
qDAIQ,90.19999999999999,2018-12-07
ZuQ3p,41.06,2018-12-07
UR7zt,70.33,2018-12-07
CE_AB,33.27,2018-12-07
zzrFZ,74.28,2018-12-07
sPl12,477.0,2018-12-07
oG4da,9.34,2018-12-07
8jotF,10.309999999999999,2018-12-07
6v0C4,12.79,2018-12-07
G664V,23.490000000000002,2018-12-07
5Jcx1,25.3,2018-12-07
jiSFa,8.200000000000001,2018-12-07
UcSl2,97.14,2018-12-07
QQ2Fm,12.6,2018-12-07
1lBT4,48.75,2018-12-07
tcqVk,15.469999999999999,2018-12-07
BP1oF,53.92,2018-12-07
PdHLT,17.83,2018-12-07
ziMr~,9.02,2018-12-07
zKuJu,16.19,2018-12-07
_Epdr,115.26,2018-12-07
aKKoO,9.38,2018-12-07
6LC~L,22.0,2018-12-07
w6062,38.120000000000005,2018-12-07
pL8~y,37.629999999999995,2018-12-07
YmzVC,49.79,2018-12-07
EGxLV,4.06,2018-12-07
UAMUd,71.41,2018-12-07
sLfVs,46.56,2018-12-07
3InYx,8.0,2018-12-07
Rdi1F,37.83,2018-12-07
T~_fr,23.900000000000002,2018-12-07
HU6PH,5.29,2018-12-07
PieDu,36.57,2018-12-07
25v~f,15.76,2018-12-07
FJ226,16.729999999999997,2018-12-07
oTnJu,12.0,2018-12-07
wV25l,32.92,2018-12-07
35tFJ,16.54,2018-12-07
JCE2m,47.64,2018-12-07
Wak8A,25.37,2018-12-07
pcunV,21.16,2018-12-07
O8jFb,6.71,2018-12-07
k3_kC,17.75,2018-12-07
IeGFf,5.64,2018-12-07
tAlc5,27.439999999999998,2018-12-07
8dWNu,75.3,2018-12-07
C38xX,10.98,2018-12-07
ObqyG,40.58,2018-12-07
MQwQO,8.99,2018-12-07
XDt3v,16.080000000000002,2018-12-07
7zV5y,52.489999999999995,2018-12-07
iJK5k,18.21,2018-12-07
HXM3Q,48.6,2018-12-07
XlS9h,73.16,2018-12-07
RRQ9B,11.719999999999999,2018-12-07
wwADo,11.54,2018-12-07
IrY68,19.66,2018-12-07
pxW8g,24.93,2018-12-07
uQstG,37.589999999999996,2018-12-07
Rpo4J,37.22,2018-12-07
Ysq3o,9.64,2018-12-07
iGUMM,11.22,2018-12-07
PftP8,36.58,2018-12-07
xwksa,16.14,2018-12-07
bwwBC,85.53,2018-12-07
bBt3y,224.47,2018-12-07
KN32t,41.910000000000004,2018-12-07
bbaL6,76.46000000000001,2018-12-07
wfmgr,54.019999999999996,2018-12-07
nL547,14.780000000000001,2018-12-07
0bNBr,2.48,2018-12-07
qhi_L,20.64,2018-12-07
ORsjm,24.33,2018-12-07
18XAv,22.679999999999996,2018-12-07
0YHmU,38.470000000000006,2018-12-07
18_pM,26.77,2018-12-07
9m~vy,5.5600000000000005,2018-12-07
J~k3P,35.60000000000001,2018-12-07
JpJOj,66.24000000000001,2018-12-07
O1~IN,48.85999999999999,2018-12-07
0KCG9,26.349999999999998,2018-12-07
dX1Eh,2.16,2018-12-07
LOFhT,4.779999999999999,2018-12-07
t95GM,25.69,2018-12-07
B0ciY,6.379999999999999,2018-12-08
kUJxC,55.17,2018-12-08
ZaXMP,10.04,2018-12-08
w5sl7,265.21,2018-12-08
YBDEY,133.19,2018-12-08
K_R8F,107.06,2018-12-08
4CgAb,19.990000000000002,2018-12-08
Dpx6B,17.689999999999998,2018-12-08
V3ynF,66.42999999999999,2018-12-08
xeBHT,15.02,2018-12-08
yLHyo,52.19,2018-12-08
QgG8f,18.78,2018-12-08
imvYN,66.95,2018-12-08
Q2SEe,9.31,2018-12-08
u2ndI,20.99,2018-12-08
eCYiG,8.75,2018-12-08
lM7Oz,28.8,2018-12-08
FE9X2,5.3500000000000005,2018-12-08
e~bC9,34.94,2018-12-08
rDlK0,14.0,2018-12-08
gU8S1,11.440000000000001,2018-12-10
RylK9,12.059999999999999,2018-12-10
Q4CnD,2.9,2018-12-10
KvMla,11.33,2018-12-10
spY1l,10.48,2018-12-10
krLw~,16.69,2018-12-10
cyNYz,29.18,2018-12-10
UgHo0,0.0,2018-12-10
j8GcU,8.53,2018-12-10
4k73f,2.27,2018-12-10
RklQz,27.5,2018-12-10
0rbvL,18.689999999999998,2018-12-10
a9VF0,8.34,2018-12-10
cDSbS,8.83,2018-12-10
Ymr2x,26.53,2018-12-10
AtcZh,8.91,2018-12-10
8oMtp,24.05,2018-12-10
GNlui,2.69,2018-12-10
x_FMY,31.07,2018-12-10
nA4lg,33.49,2018-12-10
KbEbx,7.31,2018-12-10
sMOu~,15.67,2018-12-10
cqajs,11.65,2018-12-10
UGCZe,728.6399999999999,2018-12-10
wTH5a,9.21,2018-12-10
tM~~L,29.060000000000002,2018-12-10
OQooP,5.07,2018-12-10
gKiTL,10.07,2018-12-10
eqDdr,18.53,2018-12-10
GaVs5,11.13,2018-12-10
W_zvd,48.87,2018-12-10
Vgx4O,6.109999999999999,2018-12-10
dWzE7,8.84,2018-12-10
N6W~X,30.619999999999997,2018-12-10
N6P1a,34.07,2018-12-10
UiPMR,6.98,2018-12-10
osIIE,21.51,2018-12-10
N75Cy,49.459999999999994,2018-12-10
yaBJD,21.91,2018-12-10
z6Voa,6.24,2018-12-10
mILpy,55.22,2018-12-10
8yNRk,21.25,2018-12-10
6O60_,38.58,2018-12-10
zUpY3,22.549999999999997,2018-12-10
omtl0,35.510000000000005,2018-12-10
FE3My,7.49,2018-12-10
jfTGK,4.7,2018-12-10
nTfWL,14.91,2018-12-10
RguVd,10.36,2018-12-11
s7~2N,3.05,2018-12-11
gQSeh,23.5,2018-12-11
3KPee,7.54,2018-12-11
y7g6a,12.33,2018-12-11
eWrpR,49.89000000000001,2018-12-11
LKca3,50.0,2018-12-11
RcI4J,12.67,2018-12-11
ShjpA,10.84,2018-12-11
8BY5~,26.24,2018-12-11
TBkBy,21.09,2018-12-11
xtCS3,21.69,2018-12-11
4uUuP,241.11999999999998,2018-12-11
vfowN,41.16,2018-12-11
l7Cri,22.620000000000005,2018-12-11
jKVjF,9.11,2018-12-11
K~kBT,22.54,2018-12-11
BtJRy,7.58,2018-12-11
tWhgk,58.18000000000001,2018-12-11
FUTTm,5.06,2018-12-11
OJIh_,7.1,2018-12-11
C0bvJ,17.69,2018-12-11
SpZ0V,28.07,2018-12-11
oKQ6Q,8.26,2018-12-11
MZY6N,41.13999999999999,2018-12-11
Ppxzp,104.79,2018-12-11
EYZRT,94.92999999999998,2018-12-11
RHluN,8.899999999999999,2018-12-11
f0B~A,59.870000000000005,2018-12-11
r7QRR,10.7,2018-12-11
izd7b,5.78,2018-12-11
WrDF3,14.0,2018-12-11
GW9o9,21.110000000000007,2018-12-11
LjecY,32.86,2018-12-11
cz~DT,15.73,2018-12-11
5rFw0,41.4,2018-12-11
eb38X,12.91,2018-12-11
v8RDV,48.760000000000005,2018-12-11
HXdXQ,29.630000000000003,2018-12-11
kGRGQ,28.169999999999998,2018-12-11
0byEj,4.37,2018-12-11
mTyL2,12.98,2018-12-11
nWY2k,53.91,2018-12-11
QlXx3,29.639999999999997,2018-12-11
yKc6~,62.58999999999999,2018-12-11
9~GhK,27.82,2018-12-11
K3fOs,9.0,2018-12-11
Mudfx,5.94,2018-12-11
dR0jc,56.720000000000006,2018-12-11
gguYD,14.859999999999998,2018-12-11
m2N2~,7.91,2018-12-11
vSZrA,29.53,2018-12-11
1krju,13.86,2018-12-11
QknFy,1.95,2018-12-11
hOloF,39.71,2018-12-11
yDICa,4.0,2018-12-11
CQHaO,13.329999999999998,2018-12-11
7vGBs,20.200000000000003,2018-12-11
wzxmV,8.9,2018-12-12
nadtc,36.519999999999996,2018-12-12
34IXn,17.549999999999997,2018-12-12
obd_5,8.5,2018-12-12
qrCSQ,4.52,2018-12-12
ouGny,27.960000000000004,2018-12-12
0Cms8,6.6,2018-12-12
SAIg4,3.09,2018-12-12
YcDYI,201.81,2018-12-12
49awq,33.89,2018-12-12
SigiB,84.69,2018-12-12
6oZf3,11.13,2018-12-12
YcEYc,21.410000000000004,2018-12-12
S9DI_,14.67,2018-12-12
YnSUz,7.92,2018-12-12
CnIYR,41.6,2018-12-12
8WdOY,14.55,2018-12-12
2_4sG,52.959999999999994,2018-12-12
KVbqr,25.84,2018-12-12
Y0t7e,58.650000000000006,2018-12-12
zJlEe,9.84,2018-12-12
lgs01,27.040000000000003,2018-12-12
gLKWP,3.67,2018-12-12
nh3KX,36.35,2018-12-12
ch402,24.3,2018-12-12
MQWYQ,17.270000000000003,2018-12-12
iKuIS,16.080000000000002,2018-12-12
PhTvt,28.38,2018-12-12
QO2P1,5.13,2018-12-12
EKrpz,41.01,2018-12-12
9h0BX,1.95,2018-12-12
1q0jm,4.12,2018-12-12
0aOE8,64.26,2018-12-12
K7m1d,16.37,2018-12-12
QSap9,3.13,2018-12-12
DJcW2,5.52,2018-12-12
vw7Tq,13.23,2018-12-12
cU4WB,5.77,2018-12-12
TjzHE,4.5,2018-12-12
uEQqS,16.54,2018-12-12
3qsaN,19.3,2018-12-12
LfvSH,2.6,2018-12-12
1Bd2Y,5.0,2018-12-12
iwspb,42.32,2018-12-12
asj~H,19.83,2018-12-12
fAqsm,5.0,2018-12-12
WJldf,21.200000000000003,2018-12-12
XgjGt,31.270000000000003,2018-12-12
yeqLy,60.56999999999999,2018-12-12
~chpz,1.38,2018-12-12
kGkAf,3.35,2018-12-13
Aqpba,6.15,2018-12-13
_v3eX,14.809999999999999,2018-12-13
o5vLj,10.75,2018-12-13
KDRj9,10.110000000000001,2018-12-13
ORWPe,12.66,2018-12-13
sITpb,19.950000000000003,2018-12-13
QqQy9,11.57,2018-12-13
LOEm7,7.930000000000001,2018-12-13
gpVgs,45.559999999999995,2018-12-13
DpQs6,17.96,2018-12-13
ek7vF,12.87,2018-12-13
rnj_1,44.89,2018-12-13
RUS_z,33.36,2018-12-13
fYuE3,5.15,2018-12-13
cGgqr,105.83,2018-12-13
luB0u,5.65,2018-12-13
xXBH7,43.53,2018-12-13
dbX8v,209.0,2018-12-13
ymJ~w,49.23,2018-12-13
CIivy,90.57000000000001,2018-12-13
6sgrU,39.57,2018-12-13
Gbw2O,30.06,2018-12-13
Snrwz,70.24000000000001,2018-12-13
PFgDy,35.150000000000006,2018-12-13
Arvs1,25.0,2018-12-13
Cs_H0,21.310000000000002,2018-12-13
p8gIU,13.950000000000001,2018-12-13
K_A3c,71.78,2018-12-13
Ov454,0.0,2018-12-13
A4Ewt,14.790000000000001,2018-12-13
T95vB,27.17,2018-12-13
A88Zq,30.090000000000003,2018-12-13
Ebg_a,9.26,2018-12-13
QgmRV,11.28,2018-12-13
2rTHZ,15.18,2018-12-13
YSht1,27.35,2018-12-13
uKQv5,29.8,2018-12-13
2zgLF,6.38,2018-12-13
rSHgV,4.6,2018-12-13
w05aD,33.519999999999996,2018-12-13
oV~Tb,8.63,2018-12-13
1SCJq,1.4100000000000001,2018-12-13
aacHD,13.45,2018-12-13
JcgC4,14.450000000000001,2018-12-13
OWn51,18.53,2018-12-13
tP7vo,4.38,2018-12-13
orWC6,19.259999999999998,2018-12-13
VLDrR,30.369999999999997,2018-12-13
dyBEx,12.93,2018-12-13
41npP,1.89,2018-12-13
hy0WJ,21.59,2018-12-13
PSFU8,10.09,2018-12-13
_c7U~,33.63,2018-12-13
paVVs,6.24,2018-12-13
BFQIa,3.57,2018-12-13
vccHA,30.26,2018-12-13
ST8vu,16.8,2018-12-13
7bSo8,41.32,2018-12-13
4GakZ,17.419999999999998,2018-12-13
m0cWn,69.19,2018-12-13
n8OvW,45.41,2018-12-14
_xZ2o,22.33,2018-12-14
eywKL,36.67,2018-12-14
d0zfA,53.2,2018-12-14
EWbHc,18.28,2018-12-14
6UklQ,111.72,2018-12-14
4W5sl,4.699999999999999,2018-12-14
n6EXh,234.4,2018-12-14
~tOjh,6.95,2018-12-14
j_mD0,52.10999999999999,2018-12-14
iQcnE,21.11,2018-12-14
ivQbk,9.35,2018-12-14
cwHWR,28.02,2018-12-14
wrL5I,19.290000000000003,2018-12-14
AnJuR,78.33000000000001,2018-12-14
kqPvg,93.00000000000001,2018-12-14
uI5SK,12.5,2018-12-14
sw1MH,7.98,2018-12-14
0qyk0,31.93,2018-12-14
Q~32C,0.0,2018-12-14
Z3wjt,25.42,2018-12-14
ZltsG,12.969999999999999,2018-12-14
FbG27,32.95,2018-12-14
UPBxx,41.09,2018-12-14
ZY1Hj,7.35,2018-12-14
NptJj,10.96,2018-12-14
B8I6Y,25.080000000000002,2018-12-14
BX613,35.46,2018-12-14
Qnv4z,14.579999999999998,2018-12-14
sEjzD,60.60999999999999,2018-12-14
B_7n1,19.2,2018-12-14
2j6RG,15.41,2018-12-14
WIZSu,2.9,2018-12-14
S6RMC,18.8,2018-12-14
2imhB,4.98,2018-12-14
hrjna,13.97,2018-12-14
SdXQ_,45.36000000000001,2018-12-14
yrCZr,6.509999999999999,2018-12-14
MoisG,14.059999999999999,2018-12-14
Uw~VX,36.169999999999995,2018-12-14
RGihO,32.34,2018-12-14
PUb_Z,15.09,2018-12-14
PoioW,20.24,2018-12-14
K_lzC,28.91,2018-12-14
P1tBU,25.54,2018-12-14
Y2MzX,11.0,2018-12-14
IPowK,88.02000000000001,2018-12-14
YudZi,16.86,2018-12-14
gEJ4h,96.17000000000002,2018-12-14
7jgJt,266.3,2018-12-14
cTfvV,108.0,2018-12-14
Qr_kY,27.64,2018-12-14
ulHzx,28.060000000000002,2018-12-14
iWRwd,40.66,2018-12-14
6pXSm,7.6,2018-12-14
4NaIg,25.130000000000003,2018-12-14
iuV2o,12.14,2018-12-14
srjAz,33.339999999999996,2018-12-14
PIB_N,24.150000000000002,2018-12-14
6Sgs_,39.49999999999999,2018-12-14
S9xYt,32.88,2018-12-14
oK7QW,88.12,2018-12-14
SNHx1,18.950000000000003,2018-12-14
mqPGe,17.47,2018-12-14
Jcwhv,22.52,2018-12-14
PrY0X,34.39,2018-12-14
aqBe2,4.2,2018-12-14
JYJpU,24.65,2018-12-14
7Hnzf,77.69,2018-12-14
6pL1K,10.52,2018-12-14
XEJgh,44.64,2018-12-14
Zs38i,5.01,2018-12-14
km~LP,46.4,2018-12-14
s9miG,4.99,2018-12-14
B0sBX,15.029999999999998,2018-12-14
kuDAi,15.53,2018-12-14
3jHI7,6.84,2018-12-14
asNJZ,39.79,2018-12-14
4Rb_V,15.84,2018-12-14
xajUp,33.089999999999996,2018-12-14
5OEyO,69.35,2018-12-15
j2eQ4,11.14,2018-12-15
w5T6f,55.95,2018-12-15
AKKls,77.38000000000001,2018-12-15
7xayl,11.91,2018-12-15
QLSCb,45.349999999999994,2018-12-15
I6j~J,10.59,2018-12-15
0uk5T,77.58,2018-12-15
FqSZa,16.240000000000002,2018-12-15
ef8ls,92.15,2018-12-15
72vaS,34.26,2018-12-15
VyAfb,26.689999999999994,2018-12-15
8e4Np,18.71,2018-12-15
GnfgW,9.92,2018-12-15
PATAD,8.39,2018-12-15
92aqn,17.14,2018-12-15
6YBeS,14.68,2018-12-15
tpMw1,69.94999999999999,2018-12-15
g_dzJ,41.86,2018-12-15
Yd4tT,11.379999999999999,2018-12-15
HgHTO,34.78,2018-12-15
Cx~bZ,19.529999999999998,2018-12-15
KDItk,25.39,2018-12-15
6LY1E,50.67,2018-12-15
iycmd,15.62,2018-12-15
YjDGc,20.76,2018-12-15
Jp39k,89.67,2018-12-15
pVA31,10.28,2018-12-15
wn4z1,36.50000000000001,2018-12-15
gxrLO,26.64,2018-12-15
z_4Kw,34.0,2018-12-15
U_vvT,17.92,2018-12-15
GhJfc,88.22,2018-12-15
fRXdW,28.759999999999998,2018-12-15
NGEb8,18.2,2018-12-15
dIqqK,7.13,2018-12-15
YVp7m,10.67,2018-12-15
IVNVH,15.76,2018-12-15
z8wAr,14.19,2018-12-15
wbW0a,90.12,2018-12-15
9RSr_,22.869999999999997,2018-12-15
DAjWW,98.09,2018-12-15
PsB7b,34.19,2018-12-15
Z6ZHk,257.4,2018-12-15
ln4rv,15.950000000000001,2018-12-15
kIkzQ,21.91,2018-12-15
MaF0c,41.379999999999995,2018-12-15
Wr1tq,5.1,2018-12-15
RRcmi,5.0,2018-12-15
PQ3Ia,13.370000000000001,2018-12-15
XI5oN,14.04,2018-12-15
cigiT,52.04,2018-12-15
dRoSI,115.86000000000004,2018-12-15
ACCxR,26.87,2018-12-15
LfMYQ,22.61,2018-12-15
e3cVL,46.160000000000004,2018-12-15
n321P,24.06,2018-12-15
bEMxB,22.6,2018-12-15
ks5~U,9.77,2018-12-15
9mRg2,35.28,2018-12-15
lWOBF,60.53000000000001,2018-12-15
4sxSb,9.54,2018-12-15
YQYTG,43.169999999999995,2018-12-15
_rwHT,147.59000000000003,2018-12-15
9KwyT,9.300000000000004,2018-12-15
_4IWz,8.69,2018-12-15
_31rR,66.14,2018-12-15
FqwTz,28.299999999999997,2018-12-15
lMWys,21.37,2018-12-15
iORiU,114.79,2018-12-15
HD6XZ,9.24,2018-12-15
5ZpxZ,19.36,2018-12-15
YtSAR,31.84,2018-12-15
F5_n3,24.4,2018-12-15
L1lj1,43.06,2018-12-15
qZxmo,9.9,2018-12-17
yfvy2,8.64,2018-12-17
yyV8B,13.989999999999998,2018-12-17
0StAd,21.490000000000002,2018-12-17
Gbxoq,15.440000000000001,2018-12-17
1ZwiE,35.29,2018-12-17
IqPq4,17.52,2018-12-17
EYnof,97.16,2018-12-17
71b9T,11.899999999999999,2018-12-17
CLTAm,24.76,2018-12-17
2U3yT,28.759999999999998,2018-12-17
IXhB1,23.330000000000002,2018-12-17
xvcRi,17.54,2018-12-17
QrPWq,58.730000000000004,2018-12-17
h8VsS,12.690000000000001,2018-12-17
qYXgV,25.38,2018-12-17
JNT4~,47.14,2018-12-17
xEzrB,36.07,2018-12-17
OHJ4X,4.06,2018-12-17
43gJY,6.95,2018-12-17
gDrcn,22.689999999999998,2018-12-17
IlP2h,3.25,2018-12-17
WCV5a,36.260000000000005,2018-12-17
Rk_hY,7.18,2018-12-17
71MBS,71.91000000000001,2018-12-17
z2T0p,10.45,2018-12-17
zvqrS,6.73,2018-12-17
8oORN,21.95,2018-12-17
Uf21R,5.48,2018-12-17
gndoP,8.95,2018-12-17
TTPcL,101.17999999999999,2018-12-17
ws~rU,24.45,2018-12-17
ucyq_,128.74,2018-12-17
ecBYc,13.19,2018-12-17
TcmxK,8.15,2018-12-17
jdxiS,9.41,2018-12-17
A6IVW,1.98,2018-12-17
eaCoQ,3.88,2018-12-17
M0vcs,18.6,2018-12-17
I81B0,24.86,2018-12-17
WpUb9,33.25,2018-12-17
PPr6h,13.36,2018-12-17
U0lQs,21.79,2018-12-17
RxC1k,12.350000000000001,2018-12-17
Z2IPu,9.95,2018-12-17
TgeUN,7.17,2018-12-17
REE_w,32.019999999999996,2018-12-17
jgNZH,11.33,2018-12-17
I4bnQ,19.92,2018-12-17
zZ8FL,15.84,2018-12-17
ODd7_,7.7,2018-12-17
9ybUq,3.5,2018-12-17
GGj1x,11.260000000000002,2018-12-17
xskP2,4.16,2018-12-17
B~_tX,135.0,2018-12-17
7zR8n,77.85,2018-12-18
4s9ZG,6.35,2018-12-18
OmNXp,16.990000000000002,2018-12-18
p2wlu,10.11,2018-12-18
tcaxc,46.93,2018-12-18
e6uOF,141.73,2018-12-18
zH9Md,17.14,2018-12-18
FFHSi,21.37,2018-12-18
wQ608,58.94,2018-12-18
5UDL_,18.19,2018-12-18
KWyeD,27.98,2018-12-18
Cfajm,21.400000000000002,2018-12-18
YQEQk,5.83,2018-12-18
2kxtd,29.9,2018-12-18
Ryutr,14.190000000000001,2018-12-18
CxIpc,5.74,2018-12-18
DQ2qE,24.660000000000004,2018-12-18
4nUGk,206.45,2018-12-18
EoT6f,15.81,2018-12-18
3LfjA,24.29,2018-12-18
GBAST,160.57999999999998,2018-12-18
aLf20,9.11,2018-12-18
ww4Bi,19.1,2018-12-18
PZ2Z_,34.08,2018-12-18
mHD5~,0.0,2018-12-18
dSare,26.49,2018-12-18
pj_P9,19.39,2018-12-18
6DG7B,11.57,2018-12-18
~wdrz,3.75,2018-12-18
vssXP,49.83,2018-12-18
Vi5nO,30.51,2018-12-18
LHyZL,13.28,2018-12-18
0LjLm,21.99,2018-12-18
zuJWk,13.950000000000001,2018-12-18
ezZkB,24.77,2018-12-18
f_1GP,81.53000000000002,2018-12-18
9QJtC,31.86,2018-12-18
Kd2RS,15.989999999999998,2018-12-18
mQrr7,15.78,2018-12-18
v8mHH,7.82,2018-12-18
VDfIn,7.99,2018-12-18
roioK,31.07,2018-12-18
ffVTR,7.0,2018-12-18
beLev,2.36,2018-12-18
7CvzK,8.75,2018-12-18
~I7rD,35.88,2018-12-18
Glg5f,26.759999999999998,2018-12-18
p7P4U,20.42,2018-12-18
m8HfI,6.0,2018-12-18
5sspM,8.879999999999999,2018-12-18
QaJRq,24.52,2018-12-18
SjgHO,5.65,2018-12-18
Dz53R,17.61,2018-12-18
Ex4Da,16.5,2018-12-18
LIMW~,27.799999999999997,2018-12-18
G38yO,13.02,2018-12-18
HGSmx,49.84,2018-12-18
Pu_Mv,10.88,2018-12-19
hRdNK,4.14,2018-12-19
HTUWN,26.729999999999997,2018-12-19
cb5BV,56.3,2018-12-19
6X_Gb,27.16,2018-12-19
p5m~E,22.21,2018-12-19
DD0M6,71.65,2018-12-19
WeZfx,20.59,2018-12-19
RHVtr,28.130000000000003,2018-12-19
XqvYh,86.02,2018-12-19
9zac2,48.86,2018-12-19
_CQOq,164.29,2018-12-19
ULiHp,18.5,2018-12-19
y5iba,39.79,2018-12-19
7rQ3d,1.79,2018-12-19
7d5P8,50.940000000000005,2018-12-19
NS67r,57.87,2018-12-19
e1g9p,42.45,2018-12-19
tWdyK,49.1,2018-12-19
sPDAs,30.67,2018-12-19
6IG9U,8.55,2018-12-19
Ry9F4,4.39,2018-12-19
I6g8K,41.17999999999999,2018-12-19
9V9tU,22.369999999999997,2018-12-19
1o1G4,20.81,2018-12-19
~S8c8,29.93,2018-12-19
BLX_w,21.979999999999997,2018-12-19
g_9dt,2.61,2018-12-19
W6s27,13.0,2018-12-19
oBrJT,34.660000000000004,2018-12-19
~3dmZ,18.04,2018-12-19
lqLAl,9.280000000000001,2018-12-19
JExmf,22.86,2018-12-19
fKW23,12.0,2018-12-19
Qu0AP,52.809999999999995,2018-12-19
0HSO~,121.8,2018-12-19
r0VTh,43.99,2018-12-19
ryQwj,13.57,2018-12-19
DM1rb,47.81,2018-12-19
DvLU7,18.43,2018-12-19
WDDxt,6.02,2018-12-19
1ypWh,15.47,2018-12-19
as7jt,72.7,2018-12-19
JWtIr,13.32,2018-12-19
NMfSd,15.41,2018-12-19
GGlNs,22.009999999999998,2018-12-19
hexo7,56.220000000000006,2018-12-19
oh1P8,20.58,2018-12-19
~wMT8,3.44,2018-12-19
aEYYI,23.870000000000005,2018-12-19
vYr6p,32.8,2018-12-19
gwpQJ,21.34,2018-12-19
Kr4X7,29.57,2018-12-19
I4lMn,8.94,2018-12-19
deJPJ,11.149999999999999,2018-12-19
rg39~,13.9,2018-12-19
pA~lo,16.02,2018-12-19
MfkQG,22.75,2018-12-19
7jt7a,26.970000000000002,2018-12-19
IXq9X,19.639999999999997,2018-12-20
Yoj~J,33.88,2018-12-20
Gn~oM,14.92,2018-12-20
fR~or,6.210000000000001,2018-12-20
_ryT9,14.47,2018-12-20
parW2,146.46,2018-12-20
alPvw,12.4,2018-12-20
P_b14,16.24,2018-12-20
JJE1b,35.77,2018-12-20
grke4,11.0,2018-12-20
GEuVo,21.41,2018-12-20
AlFiw,17.72,2018-12-20
6ytya,9.8,2018-12-20
kxlmN,28.1,2018-12-20
VFbaX,11.8,2018-12-20
NZImH,20.95,2018-12-20
y2ka2,11.68,2018-12-20
HUqnk,9.56,2018-12-20
0egK2,45.13,2018-12-20
9VCXn,27.869999999999997,2018-12-20
iK99I,37.11,2018-12-20
nnZvC,6.75,2018-12-20
jOEvh,144.29999999999995,2018-12-20
dvE7s,14.1,2018-12-20
m3eON,13.52,2018-12-20
EqW03,27.930000000000003,2018-12-20
oVA5t,21.49,2018-12-20
0Q9qk,20.849999999999998,2018-12-20
XqEx9,60.58,2018-12-20
LKn_3,4.32,2018-12-20
0zeNI,26.48,2018-12-20
GdD96,26.12,2018-12-20
bmEMw,57.0,2018-12-20
N5wXk,10.129999999999999,2018-12-20
Yw4hf,74.67,2018-12-20
kEuK5,7.56,2018-12-20
CRIKW,33.34,2018-12-20
mzNdr,47.86000000000001,2018-12-20
BzivF,16.4,2018-12-20
D3L~f,18.3,2018-12-20
TLxCP,73.69,2018-12-20
X9Jsx,14.71,2018-12-20
B2FL9,4.390000000000001,2018-12-20
86Rhi,20.919999999999998,2018-12-20
V71Uo,74.92000000000002,2018-12-20
comLg,31.87,2018-12-20
VzKXb,930.66,2018-12-20
iRE2W,7.5,2018-12-20
WsAeW,66.31,2018-12-21
aaP9y,50.870000000000005,2018-12-21
tH15B,37.16,2018-12-21
vzjXG,29.580000000000002,2018-12-21
4mvZe,50.019999999999996,2018-12-21
91a7E,125.55,2018-12-21
fxalS,45.08,2018-12-21
rFq4p,114.78999999999999,2018-12-21
~I8lF,124.08,2018-12-21
ftqVl,26.84,2018-12-21
mZP~M,72.03000000000002,2018-12-21
TRqOB,9.950000000000001,2018-12-21
lv5Hs,35.42,2018-12-21
Uw_wc,22.28,2018-12-21
DasP7,89.33,2018-12-21
kP~FU,18.52,2018-12-21
z30Lb,146.10999999999999,2018-12-21
9ui55,38.08,2018-12-21
jXuri,36.06,2018-12-21
nHsIx,12.76,2018-12-21
FtHmU,90.0,2018-12-21
Li3XQ,29.49,2018-12-21
cijRs,36.510000000000005,2018-12-21
zh8Et,20.43,2018-12-21
PORGY,36.470000000000006,2018-12-21
Akw0r,4.7,2018-12-21
snLdj,6.45,2018-12-21
_xw68,45.96,2018-12-21
jKzpN,14.71,2018-12-21
phF_u,32.68,2018-12-21
AonjC,47.7,2018-12-21
Onkpc,7.5,2018-12-21
KbLFU,25.090000000000003,2018-12-21
K_pSG,1.3,2018-12-21
qM9rr,150.55999999999997,2018-12-21
oXzdw,1.5,2018-12-21
pMPCD,44.63,2018-12-21
W4E5Y,17.520000000000003,2018-12-21
zUqFO,22.4,2018-12-21
nVGyR,17.34,2018-12-21
Dy_TZ,19.0,2018-12-21
ThkmK,45.69,2018-12-21
Lmfow,4.3,2018-12-21
UN4sj,4.58,2018-12-21
jE_OT,38.080000000000005,2018-12-21
55LP8,3.47,2018-12-21
qy~to,19.56,2018-12-21
yYksx,73.86999999999999,2018-12-21
viz47,22.74,2018-12-21
av~ZD,42.17,2018-12-21
tHr9V,32.68,2018-12-21
zr0tI,2.04,2018-12-21
7~o4A,48.83999999999999,2018-12-21
QY7ib,88.36,2018-12-21
BPxF9,17.61,2018-12-21
EBq3u,118.24000000000001,2018-12-21
SZtBn,27.09,2018-12-21
wcfv_,20.130000000000003,2018-12-21
eJRib,1.11,2018-12-21
am13j,36.57,2018-12-21
79YCz,7.53,2018-12-21
VzyJL,4.51,2018-12-21
K5idn,28.33,2018-12-21
AUtnO,22.6,2018-12-21
~70CA,22.22,2018-12-21
VOx_X,66.53999999999999,2018-12-21
xBS1S,11.23,2018-12-21
hzeS~,7.33,2018-12-21
nhmqT,56.93,2018-12-21
DCmCi,54.10000000000001,2018-12-21
R8VlP,4.08,2018-12-21
2kXdw,56.37,2018-12-22
e67_z,12.860000000000001,2018-12-22
5lhC4,26.61,2018-12-22
N93XF,73.06,2018-12-22
xjkGQ,20.64,2018-12-22
